_id,business_id,categories,city,is_open,name,review_count,stars,state
640ba2188e928c352265dc23,qqoBEhoi2AVKl9DRDACiaA,"Steakhouses, Bars, Nightlife, American (Traditional), Restaurants",Tampa,1,Black Rock Bar & Grill,394,4.0,FL
640ba2188e928c352265dc2e,RzZq-d-S_ZD2nCb8VsY3sw,"Restaurants, Event Planning & Services, Arts & Entertainment, Venues & Event Spaces, Country Clubs, Social Clubs",Tampa,1,University Club of Tampa,5,3.5,FL
640ba2188e928c352265dc37,Z0tOaAw7ST4Ok8C-w5hKvA,"Salvadoran, American (Traditional), Burgers, Restaurants, Latin American, Breakfast & Brunch",Tampa,0,Your Kitchen Cafe Grill,9,4.5,FL
640ba2188e928c352265dc38,3KXox3bYCZN4fapNpJ9LXA,"Italian, Restaurants, Pizza",Tampa,0,Chicago Street Pizza,16,2.0,FL
640ba2188e928c352265dc3b,fAVw4ynAQZXwoZOOH0Ea6Q,"Restaurants, Fast Food",Tampa,1,Victoria's,32,4.5,FL
640ba2188e928c352265dc40,sPy8XUOJ0ax5Zh2yEsl4cA,"Street Vendors, Restaurants, Food, Venezuelan, Food Trucks, Latin American",Tampa,1,Nico's Arepas Grill,215,4.0,FL
640ba2188e928c352265dc41,zQrRIUrB4VvwmuJp5_pM8w,"Restaurants, Bagels, Food, Delis, Burgers",Tampa,1,Great Eats Sandwich Company,43,3.5,FL
640ba2188e928c352265dc45,Jlk6HYCESFN7gXGHG_Rh0g,"Shopping, Restaurants, Bakeries, Food, Fashion, Florists, Flowers & Gifts, Department Stores",Tampa,1,Publix Super Markets,33,3.5,FL
640ba2188e928c352265dc46,7VpTJyMcAnEA-Y6vj0XV4w,"Restaurants, Lebanese, Middle Eastern, Mediterranean",Tampa,1,La Pita,204,4.5,FL
640ba2188e928c352265dc47,9C2j5XJ0DG2n4zSdnbkc7A,"Greek, Mediterranean, Restaurants",Tampa,0,Pita's Republic,12,3.5,FL
640ba2188e928c352265dc49,EmSd4cSZgJs7D2AXsHIxBQ,"Greek, Restaurants",Tampa,1,Little Greek Restaurant,118,4.0,FL
640ba2188e928c352265dc4b,nWhAxQw3bAsvXg3Oe91okw,"Restaurants, Automotive, Delis, Convenience Stores, Gas Stations, Food, Coffee & Tea, Sandwiches",Tampa,1,Wawa,13,2.0,FL
640ba2188e928c352265dc4c,JGrxQyrKjdwpJH_1WeMbLg,"Restaurants, Chicken Wings, Italian, Pizza",Tampa,1,Hungry Howie's Pizza & Subs,8,4.0,FL
640ba2188e928c352265dc53,nsrqa7wa8CS0oFOjig7FMg,"Korean, Japanese, Restaurants, Steakhouses",Tampa,0,Ginza Japanese Steakhouse,10,3.5,FL
640ba2188e928c352265dc55,1Z9y1CQj1BZjdFJGuDZKoQ,"Bars, Nightlife, Irish, Restaurants, Pubs",Tampa,0,The Dubliner North,23,3.0,FL
640ba2188e928c352265dc57,rtEafoy3DxaUQ_WzXBrfmA,"Restaurants, Pizza",Tampa,0,Stephanno's Pizza,28,3.5,FL
640ba2188e928c352265dc5f,ImUZM_uDJ_uFnWOV6Jvq9Q,"Restaurants, Hot Dogs",Tampa,0,Dachshund's Bar & Grill,9,4.0,FL
640ba2188e928c352265dc61,FFV8_b-ec5Z0E3xgvkVxKw,"Restaurants, Italian",Tampa,1,Matteo Trattoria & Pizzeria,73,4.5,FL
640ba2188e928c352265dc66,rthlVuaCj-9fpLhrgMjvNw,"Restaurants, Pizza",Tampa,0,Platts Pizza Pub,25,2.5,FL
640ba2188e928c352265dc67,DyIO3iCiYaREeSh4ypik8A,"Steakhouses, Sushi Bars, Japanese, Restaurants",Tampa,1,Koto Steakhouse & Sushi Bar,250,3.0,FL
640ba2188e928c352265dc68,j_ZS533TqeTsn4mYW82hyA,"Breakfast & Brunch, Food, Bakeries, Restaurants",Tampa,1,Mi Pueblito,26,4.0,FL
640ba2188e928c352265dc69,EDSqeUjhDwB8VMnIng-Q-A,"Italian, Pizza, Restaurants, Chicken Wings, Fast Food",Tampa,1,Pizza Hut,19,1.5,FL
640ba2188e928c352265dc6c,USOHCmTPr0CU6UGp6YCYuw,"Cafes, Spanish, Latin American, Restaurants",Tampa,0,Pepe's Latin Cafe,15,3.5,FL
640ba2188e928c352265dc6d,HIJ-GgmUSS2T9dzWt5BQNA,"Restaurants, Greek, Mediterranean",Tampa,0,The Simple Greek,37,4.0,FL
640ba2188e928c352265dc6e,FqxfsOhn13BKlXm94f1bjA,"Event Planning & Services, Fast Food, Caterers, Chicken Wings, Restaurants, Chicken Shop",Tampa,1,Chick-fil-A,90,3.5,FL
640ba2188e928c352265dc6f,tfHdIUMhNoMoTBF8rOwGgg,"Restaurants, French, American (New)",Tampa,0,Six Tables,48,3.5,FL
640ba2188e928c352265dc78,1ESz9IvQZbTh5i_UWmJcEQ,"American (Traditional), Fast Food, Restaurants, Organic Stores, Food, Burgers, Salad",Tampa,1,EVOS Feel Great Food-Carrollwood,115,3.5,FL
640ba2188e928c352265dc7b,lTJjJQHOXxos5qIbSjWTEA,"Greek, Fast Food, Seafood, American (New), Restaurants",Tampa,1,Garden Gyros,41,4.0,FL
640ba2188e928c352265dc7f,ztppjLmFE25wZOQdJKXAuA,"Restaurants, Chinese",Tampa,1,Kang's Garden,44,3.5,FL
640ba2188e928c352265dc80,THn1r4TJ17-OBX7yOwrSnA,"Restaurants, Food, Thai, Sushi Bars, Japanese",Tampa,1,On A Roll Sushi,103,4.0,FL
640ba2188e928c352265dc81,T-I2IG2ds_9q9gZ5NPxFxw,"Restaurants, Chinese",Tampa,1,China Gate Restaurant,31,3.0,FL
640ba2188e928c352265dc82,ojtc-D4nM13yL_95QK2P6Q,"Tacos, Food, Restaurants, Mexican, Food Stands, Food Trucks",Tampa,1,La Taqueria El Nopal,32,4.5,FL
640ba2188e928c352265dc89,n4k8btUo4A6OX1gnO8Sj6Q,"Italian, Restaurants, American (Traditional)",Tampa,0,Boston Grill,13,4.0,FL
640ba2188e928c352265dc8c,Ib2j3-yKALy8C_vakv_NyA,"Restaurants, Delis, Sandwiches, Fast Food, Food",Tampa,0,Jersey Mike's Subs,20,4.0,FL
640ba2188e928c352265dc8e,fSl9CIn1sUbdrAl98zmjxw,"Breakfast & Brunch, Soup, Bagels, Sandwiches, Food, Salad, Restaurants",Tampa,1,Panera Bread,64,3.0,FL
640ba2188e928c352265dc93,xEvV6_CSA9pJAVK0i9UDWg,"Bars, Pizza, Restaurants, Italian, Nightlife",Tampa,1,Forbici Modern Italian,342,4.0,FL
640ba2188e928c352265dc94,nOdnYgZge6R9_EA1l7Ao5g,"Restaurants, Barbeque",Tampa,0,Westchase BBQ,17,2.0,FL
640ba2188e928c352265dc98,YtjH3oPnx1gZt2dCdUC3tQ,"Restaurants, American (New), Seafood, Mediterranean",Tampa,0,Flambé,90,3.0,FL
640ba2188e928c352265dc9d,lKJeRJm7WejutsrXWhVLiw,"Barbeque, Restaurants",Tampa,1,BJ's Alabama BBQ,200,4.5,FL
640ba2188e928c352265dc9f,JJMMayeZruzAA_nKAYQTpA,"Fast Food, Coffee & Tea, Burgers, Restaurants, Food",Tampa,1,McDonald's,33,1.5,FL
640ba2188e928c352265dca4,PRsj49qMOyW9fbztKrRglg,"Sandwiches, Chicken Shop, Fast Food, Cafes, Restaurants, Salad",Tampa,1,PDQ Carrollwood,143,3.5,FL
640ba2188e928c352265dcad,ihYl-uK0PYNPeFskcNAr-g,"Pizza, Breakfast & Brunch, Restaurants, Food, Cafeteria, Gelato",Tampa,0,"""Genuino"" Italian Cafe'",60,4.5,FL
640ba2188e928c352265dcb0,bzJA43cyMpRu9LYYi5j2JA,"Sandwiches, Southern, Salad, Restaurants, Chicken Shop",Tampa,1,Chicken Salad Chick,67,4.5,FL
640ba2188e928c352265dcb2,6ehbO-pVIO17bSYgNbugBA,"Seafood, Food, Restaurants, Latin American, Chicken Wings",Tampa,0,Los Jarrones,12,3.5,FL
640ba2188e928c352265dcb5,VSaicoiPjV7e_qtJ-8NEew,"Restaurants, Seafood, Latin American",Tampa,0,Pacific Coast Latin Seafood & Cantina,15,3.0,FL
640ba2188e928c352265dcb7,PG2bFg_eQgec91Jf5AXRfA,"Seafood, Food, Desserts, Pasta Shops, Restaurants, Specialty Food",Tampa,0,Pinchers,132,3.5,FL
640ba2188e928c352265dcb9,x5-R7vcgqzy2VNzJatqOMQ,"Thai, Restaurants",Tampa,0,Thai Ginger,6,4.0,FL
640ba2188e928c352265dcba,VVkZoe3Oq0-5ktCHsARpaw,"Mexican, Restaurants",Tampa,0,La Fuente Real Mexican Restaurant,21,2.5,FL
640ba2188e928c352265dcbf,KH5-_-Mr20Y0AUXxk4VelQ,"Restaurants, Pizza",Tampa,1,Palazzo Pizza,28,4.0,FL
640ba2188e928c352265dcc1,XZRsPZb30NWjgqZBSumsSw,"Coffee & Tea, Restaurants, Creperies, Food, French",Tampa,1,Chez Faby,88,4.5,FL
640ba2188e928c352265dcc2,OKslREbljff-6jHWPSmEgQ,"Fast Food, Cuban, Restaurants, Sandwiches",Tampa,0,The Floridian,33,3.0,FL
640ba2188e928c352265dcc5,owqm6MRKiPq5c-GBuSUpnQ,"Restaurants, Caribbean",Tampa,0,Caribbean Connections,12,4.0,FL
640ba2188e928c352265dcc7,3rOPYx_j9bbNztlxuh2wDA,"Food, Cafes, Health & Medical, Nutritionists, Restaurants, Specialty Food, Health Markets",Tampa,1,Fitlife Foods - South Tampa,85,4.0,FL
640ba2188e928c352265dcc8,N2JjNq_J80ufBFR80UMI5A,"Senegalese, Mediterranean, Restaurants, African, Greek, Fast Food",Tampa,0,Good Food African American Restaurant,6,4.5,FL
640ba2188e928c352265dcca,Qi3hCb03SwNwPj_geMRQXA,"Fast Food, Burgers, Coffee & Tea, Food, Restaurants",Tampa,1,McDonald's,35,2.5,FL
640ba2188e928c352265dccb,Oig0xjpAWEYJ5zvZNLTOag,"Mexican, Restaurants",Tampa,1,Garibaldi Mexican Restaurant,40,3.5,FL
640ba2188e928c352265dcd0,NoFEF9xxsxJYOZlZU-VA6g,"Grocery, International Grocery, Food, Restaurants, Indian",Tampa,1,Taaza Mart,22,3.5,FL
640ba2188e928c352265dcd2,lLzKVCIxNyKdQUeicpvaLg,"Restaurants, American (Traditional), Bars, American (New), Beer Gardens, Nightlife, Sandwiches, Sports Bars",Tampa,0,Panini's of Westchase,34,2.5,FL
640ba2188e928c352265dcd6,4MY3w1Spq0LFxLKmIkGRWg,"Nightlife, Arts & Entertainment, Bars, Beer Bar, Music Venues, Arcades, Restaurants, Wine Bars, Hot Dogs",Tampa,1,Lowry Parcade & Tavern,96,4.5,FL
640ba2188e928c352265dcd9,823XwYHayzm0Kufem5E1Aw,"Korean, Chinese, Restaurants",Tampa,1,Soul Of Korea,238,4.5,FL
640ba2188e928c352265dce0,yF8zxlXEMe88oY9RzGSa8g,"Chinese, Restaurants",Tampa,1,Hong Kong Chinese,5,3.0,FL
640ba2188e928c352265dce1,3dRxeWMbcoaPL_lJQ773pg,"Restaurants, Cafes, Breakfast & Brunch, Creperies",Tampa,0,Flying Pan,47,3.5,FL
640ba2188e928c352265dce2,lsO4nMqeEPIT5QZ9jQ9G5g,"Sushi Bars, Restaurants, Asian Fusion, Japanese",Tampa,1,Saki Endless Sushi and Hibachi Eatery,391,3.0,FL
640ba2188e928c352265dce3,He0fcp1LRP0HL5lwUqY8ZQ,"American (Traditional), Bars, Dive Bars, Restaurants, Food, Nightlife, Chicken Wings, Sports Bars, Beer, Wine & Spirits, Pubs",Tampa,0,Uncle Fats 2 Tampa,51,3.5,FL
640ba2188e928c352265dce8,w4wYlGd-ADrda22Z7zO0Nw,"Food, Restaurants, Mexican",Tampa,1,Mekenita Cantina,276,4.0,FL
640ba2188e928c352265dced,c_D_9kkg5Mh_aJXw1rDCOQ,"Restaurants, American (New), Fast Food, Burgers, Food",Tampa,1,Five Guys,38,3.0,FL
640ba2188e928c352265dcee,ZbGExfbZTb3IYZ2PxyFrMg,"Cafes, Salad, Restaurants, Delis, Soup, Sandwiches",Tampa,1,Cooks Downtown,12,4.5,FL
640ba2188e928c352265dcf1,m61MRBD5w9udzeJQIWe7oQ,"Acai Bowls, Juice Bars & Smoothies, Food, Vegan, Restaurants",Tampa,0,SOHO Juice Company,18,4.5,FL
640ba2188e928c352265dcf5,rQRyGG0sjQOC9zmCmV1Udg,"Adult Entertainment, Nightlife, Steakhouses, Restaurants",Tampa,1,The Penthouse Club - Tampa,26,3.5,FL
640ba2188e928c352265dcf6,AHfXTupIMD01u8HtlE9BsQ,"Pizza, Italian, Diners, Restaurants",Tampa,1,Hoagie Heaven,15,4.0,FL
640ba2188e928c352265dcfc,zPgHBj_CG9KSL5pMUSog7g,"Mexican, Restaurants",Tampa,0,Vallarta's Mexican Restaurant,81,2.5,FL
640ba2188e928c352265dcfd,oxRbrGrFxB2BOBLQca9c1g,"Fast Food, Sandwiches, Restaurants, Delis",Tampa,1,Subway,11,2.0,FL
640ba2188e928c352265dcff,v-ZuFrAxO76Pul-enLJiKg,"Colombian, Latin American, Restaurants, Food Trucks, Food, Fast Food",Tampa,1,Cali Burger,20,2.5,FL
640ba2188e928c352265dd01,oaB0PbwfB11R3O6y40zlLQ,"Shopping, Seafood Markets, Seafood, Food, Specialty Food, Flea Markets, Restaurants",Tampa,1,Tampa Blue Crab and Seafood Market,33,4.0,FL
640ba2188e928c352265dd02,AIeiNwWbTo7mwq1CQRDkyw,"Latin American, Event Planning & Services, Grocery, Restaurants, Ice Cream & Frozen Yogurt, Desserts, Caterers, Food, Juice Bars & Smoothies, Burgers",Tampa,0,Frutas Frescas,16,3.5,FL
640ba2188e928c352265dd05,9lTtm4UUHDrDtv_BmXI8uA,"Sandwiches, Coffee & Tea, Food, Bagels, Restaurants",Tampa,0,The Original Brooklyn Water Bagel Co.,155,3.0,FL
640ba2188e928c352265dd06,NkDRMO8n4FHQLnWxbfstXQ,"Wigs, Restaurants, Pizza, Shopping, Italian",Tampa,0,Franco's Pizza Ristorante,7,2.0,FL
640ba2188e928c352265dd0b,TIMYy-4DvpDEaJGzzMoMCQ,"Food, Coffee & Tea, Breakfast & Brunch, Bars, Restaurants, Nightlife, Wine Bars, Beer, Wine & Spirits",Tampa,0,Ybor Beverage Company,19,5.0,FL
640ba2188e928c352265dd0c,MjWEpStpfjfRYlJ0oHvRYA,"Chicken Wings, Food Trucks, Restaurants, Food, Food Stands, Caterers, Event Planning & Services",Tampa,1,Saucin Wings,33,4.5,FL
640ba2188e928c352265dd0d,T73WzfVBb6s-hjIbp3_PXg,"Event Planning & Services, Restaurants, Caterers, Bars, American (New), Nightlife",Tampa,0,Hoosiers Grille,19,3.5,FL
640ba2188e928c352265dd14,2ukJ2tNmtWfHvpGjYMgVnA,"Restaurants, Sushi Bars, Japanese",Tampa,0,Origami Sushi,276,4.0,FL
640ba2188e928c352265dd16,PbFG_A7A_fE-6oL4kC_zQg,"Tapas/Small Plates, Bakeries, Cafes, Sandwiches, Bars, Wine Bars, Nightlife, French, Restaurants, Food",Tampa,0,So Gourmet,167,4.0,FL
640ba2188e928c352265dd1b,r6dvcGaTEcvN4nUIeS15nA,"Restaurants, Sushi Bars, Japanese",Tampa,1,Ginza,168,3.5,FL
640ba2188e928c352265dd1f,GnaK02osEcOO9G16XIRZDg,"Bars, Nightlife, Restaurants, Sports Bars, American (Traditional)",Tampa,1,Ducky's Sports Lounge,262,3.5,FL
640ba2188e928c352265dd20,4CmLe8tGT5fIYHOaAsb3-g,"Restaurants, American (New), Pizza, Salad, American (Traditional)",Tampa,1,California Pizza Kitchen at International Plaza,206,4.0,FL
640ba2188e928c352265dd23,5d8VuAIVmaxzRPQdlkcEQA,"Food, Burgers, Fast Food, Restaurants, American (New)",Tampa,1,Five Guys,37,3.5,FL
640ba2188e928c352265dd24,IYQ8Yu_wMS68936l21HoSg,"Fast Food, Restaurants, Chicken Shop, Latin American, Caribbean, Cuban",Tampa,1,Pollo Tropical,84,2.5,FL
640ba2188e928c352265dd25,EuzUT3fwPBWAHMXUiX5L8Q,"Cafes, Sandwiches, Restaurants, Vegetarian, Halal, Breakfast & Brunch, American (Traditional)",Tampa,0,Tarek's Cafe & Grill,63,4.0,FL
640ba2188e928c352265dd28,KhssnqUk7iZCOXc1HP3o6A,"Food, Bakeries, Restaurants",Tampa,0,Sami's Bakery,21,4.0,FL
640ba2188e928c352265dd29,SDuDbDZfEKKR3mwcrNsz5w,"Restaurants, Cafes",Tampa,0,Pipo's Cafe,58,3.0,FL
640ba2188e928c352265dd2a,dvTQNq-EGH1Omt318rlt1g,"Sandwiches, Restaurants, Mediterranean",Tampa,0,Falafel Inn Mediterranean Grill,185,4.0,FL
640ba2188e928c352265dd2b,I5jxUHS1Dp2rg40eDzyiCA,"Indian, Restaurants",Tampa,1,Rasoi Indian Cuisine,218,4.5,FL
640ba2188e928c352265dd2c,4QNDvclozEBWlVdKhi5k2A,"Greek, Restaurants, Food, Food Trucks",Tampa,0,Santorini Greek,31,4.0,FL
640ba2188e928c352265dd2e,6MQQYnX55VfoqTdx1CEF9A,"Restaurants, Chicken Shop, Sandwiches",Tampa,1,Chicky Chicky Bang Bang,8,3.0,FL
640ba2188e928c352265dd2f,DsPomqfQZ44v5wD-My6dIQ,"Fast Food, Caterers, Event Planning & Services, Restaurants, Tacos, Mexican",Tampa,1,Taco Dirty,399,4.5,FL
640ba2188e928c352265dd34,E-1ex7UOOW_Ttx24j_V2EQ,"Vietnamese, Restaurants",Tampa,0,Pho Phat Tai,51,4.5,FL
640ba2188e928c352265dd36,dnRs9fXZAbrOGjLzKfz6BQ,"Restaurants, Sandwiches, Burgers, Breakfast & Brunch",Tampa,0,The Nest Neighborhood Kitchen,63,4.5,FL
640ba2188e928c352265dd38,h7rr2XDXew-f3jDyQSxdfg,"Chicken Wings, Pizza, Restaurants",Tampa,0,Gumby's Pizza and Wings,7,3.0,FL
640ba2188e928c352265dd3c,6TsD0B97DvlgZCalXuRZDA,"Chinese, Restaurants",Tampa,1,Ho King,40,3.0,FL
640ba2188e928c352265dd3d,oUZ3fmICiFLVrUBl0lDx4g,"Restaurants, Mexican",Tampa,0,Taqueria Monterrey,25,3.5,FL
640ba2188e928c352265dd3e,5tLa_hMZjlpuM0tvoKjDGA,"Cuban, Spanish, Restaurants",Tampa,1,La Bamba restaurante,136,4.0,FL
640ba2188e928c352265dd40,eBHWD0OU9vBwawjId5Oo1A,"Pizza, Italian, Restaurants",Tampa,1,Brandon Italian Express,18,1.5,FL
640ba2188e928c352265dd41,W-GmQyyKIskcS3u7nHprtA,"Event Planning & Services, Seafood, American (New), Restaurants, Venues & Event Spaces",Tampa,1,Watervue Grille,113,4.0,FL
640ba2188e928c352265dd42,GSiZfdrbw72LF1D2xTaTzQ,"Restaurants, Barbeque",Tampa,1,Mission BBQ,192,4.5,FL
640ba2188e928c352265dd44,Tn_OK04DzbDQij9ZpMlT9Q,"Restaurants, Cuban, Sandwiches",Tampa,1,The Floridian,120,3.5,FL
640ba2188e928c352265dd46,eZ_N8qIpzTdb9sXcJ0ej_Q,"Cupcakes, Patisserie/Cake Shop, Restaurants, Dominican, Desserts, Bakeries, Food, Custom Cakes, Caribbean",Tampa,1,Ana Delicias Bakery,29,4.0,FL
640ba2188e928c352265dd4a,MxRZHZoDVVnN7EvMAHf1EA,"Restaurants, Breakfast & Brunch, Wine Bars, Seafood, Bars, Steakhouses, Nightlife",Tampa,1,Fleming’s Prime Steakhouse & Wine Bar,502,4.0,FL
640ba2188e928c352265dd4b,1BZcRoLmJ55rDM5rgt4nLA,"Latin American, Restaurants, Venezuelan",Tampa,0,La Mansion de La Arepa,40,4.5,FL
640ba2188e928c352265dd4c,0W6KJNqUDHw9hPhv79WcOA,"Restaurants, Food, Indian, Desserts, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt",Tampa,1,Ice Spice Cafe,31,5.0,FL
640ba2188e928c352265dd4d,ekZqjxHCtN1cFkaj-W-8Dg,"Restaurants, Grocery, Pubs, Bars, Sports Bars, American (Traditional), Food, Nightlife",Tampa,1,Prime Time Sports Grill,111,4.0,FL
640ba2188e928c352265dd50,NPVO5zTP8mbcpciaZ0-GDg,"Nightlife, Restaurants, Bars, Sports Bars, Gastropubs",Tampa,0,New York Kitchen & Lounge,25,3.5,FL
640ba2188e928c352265dd55,_mdDAxk-O96OP35XdEfUTA,"Restaurants, Salad, Spanish",Tampa,1,La Perrada Colombiana,91,2.0,FL
640ba2188e928c352265dd58,k2J0LGWNHbwS08k3qfVo7w,"Restaurants, Latin American",Tampa,0,Mi Pueblo Cafeteria,17,3.5,FL
640ba2188e928c352265dd59,x5NLYIRLdhFBaNLLvl8Afg,"Cocktail Bars, American (New), Restaurants, Burgers, Nightlife, Bars, Gastropubs, Pubs, Sports Bars",Tampa,1,Bar Louie - Tampa,451,4.0,FL
640ba2188e928c352265dd5a,mgPQx-d8YkaygZ2b0iRXOQ,"Nightlife, Restaurants, Pubs, Bars, Sports Bars, American (Traditional), American (New)",Tampa,1,Beef 'O' Brady's,64,3.0,FL
640ba2188e928c352265dd5c,QH4h7s7PsSM9wsDTqOoM7Q,"American (Traditional), Pizza, Restaurants, Italian, American (New)",Tampa,0,Eataly Pizza & Grill,21,2.5,FL
640ba2188e928c352265dd5f,dvEJZV3yNrmIONeu-9Sq6g,"American (Traditional), Chicken Wings, Salad, Fast Food, Restaurants",Tampa,1,Zaxby's Chicken Fingers & Buffalo Wings,41,3.0,FL
640ba2188e928c352265dd62,E7mAwFPNhjNYXoeZh_jvVg,"Food, Coffee & Tea, Burgers, Restaurants, Fast Food",Tampa,1,McDonald's,46,2.0,FL
640ba2188e928c352265dd65,sC0nPDdjkErUhoT1BAduLQ,"Local Services, Restaurants, Community Service/Non-Profit, Food, Cafes",Tampa,1,Trinity Cafe,7,5.0,FL
640ba2188e928c352265dd68,m7wiqTtDsuJ8we4gFqdqMw,"Restaurants, Pizza",Tampa,0,Giordano's,27,3.5,FL
640ba2188e928c352265dd6f,fux8aN2h-uvuDUKCQMhCLw,"Nightlife, Irish Pub, Sports Bars, Bars, Pubs, Irish, Restaurants",Tampa,1,MacDinton's Soho,208,3.0,FL
640ba2188e928c352265dd72,OvAyaPnYYFeyvcP1HdAVnQ,"Fast Food, Restaurants, Event Planning & Services, Chicken Wings, Caterers, Chicken Shop",Tampa,1,Chick-fil-A,18,3.0,FL
640ba2188e928c352265dd75,_afbAT4NgVAscxIOFOwr0Q,"Sports Bars, American (Traditional), Sandwiches, Restaurants, Nightlife, Cheesesteaks, Bars",Tampa,1,Charanns Tavern,104,3.5,FL
640ba2188e928c352265dd79,Hzlf5jiA0vj0R9tybekUIA,"Seafood, Bars, Southern, Restaurants, American (New), Nightlife",Tampa,0,Wimauma,82,3.0,FL
640ba2188e928c352265dd7a,5XsC0tB8chKjTIW7mU6TnQ,"Sandwiches, Restaurants, Cuban, Delis",Tampa,1,Brocato's Sandwich Shop,570,4.0,FL
640ba2188e928c352265dd7b,OLaFLaDuUn83yhPTpBy63w,"American (Traditional), Restaurants, Comfort Food",Tampa,0,Cheddar's Scratch Kitchen,150,3.0,FL
640ba2188e928c352265dd7d,RqW9S4WG9UYZHKhHRHXJZg,"Ethnic Food, Restaurants, Specialty Food, Mexican, Food",Tampa,1,Lolis Mexican Cravings,1449,4.5,FL
640ba2188e928c352265dd7f,BH5hFvB3ZIzaGl0KXWzQaw,"Tapas Bars, Bars, Nightlife, Tapas/Small Plates, Restaurants",Tampa,1,Sal Y Mar,122,3.5,FL
640ba2188e928c352265dd83,kVLuUIP2N3vqcePYea2k6w,"American (Traditional), Restaurants, Seafood",Tampa,1,Red Lobster,89,3.0,FL
640ba2188e928c352265dd86,0gl1k7h0B4pVWnaqtN_65Q,"Caterers, Restaurants, Breakfast & Brunch, Event Planning & Services",Tampa,0,The Loading Dock,21,2.5,FL
640ba2188e928c352265dd8a,hyXrO6RoAi5GnTl8s72Pkw,"Burgers, Fast Food, Restaurants",Tampa,1,Burger King,34,2.0,FL
640ba2188e928c352265dd8c,_05zwVNkOSa9Kym6-omCnQ,"Puerto Rican, Caribbean, Restaurants",Tampa,0,Gordi's Restaurant,5,3.0,FL
640ba2188e928c352265dd8d,ye68n6oab26KgEIPoFggBQ,"Restaurants, Barbeque",Tampa,1,Jazzy's BBQ,278,4.0,FL
640ba2188e928c352265dd95,AaSLpXNqEO9teF2t0LO5gw,"Restaurants, Asian Fusion",Tampa,0,The Bamboo Club,13,3.0,FL
640ba2188e928c352265dd96,4rteJWo401gR0y5TMlW5UQ,"Pizza, Restaurants",Tampa,0,ABC Pizza,21,3.0,FL
640ba2188e928c352265dd97,OPaWpVZ_Uup0T_7tGAkLOQ,"Restaurants, Thai",Tampa,0,Thai Cafe,31,3.5,FL
640ba2188e928c352265dd98,S2XX-JCKWjcR1UHClZnn6w,"American (New), Barbeque, Nightlife, Restaurants, Bars, Sports Bars",Tampa,0,Lee Roy Selmon's Restaurant,282,3.5,FL
640ba2188e928c352265dd99,rSKFp8Wdi_gZUsIwAk5Ddg,"Mexican, Restaurants",Tampa,0,Chihuahua Mexican Grill,173,4.0,FL
640ba2188e928c352265dd9a,7zVlXkudkfhE9oZjtp_1IA,"Arabic, Lebanese, Mediterranean, Restaurants, Middle Eastern",Tampa,1,Grape Leaf Express -Tampa,262,4.0,FL
640ba2188e928c352265dd9b,a8CrdVtlfa3JDoC_ADW8dA,"Bars, Mexican, Seafood, Restaurants, Nightlife",Tampa,1,Señor Tequila Mexican Restaurant - Tampa,280,4.0,FL
640ba2188e928c352265dd9d,bQ_R0bLvTWS4jHsF66MnZg,"Restaurants, Tex-Mex, Mexican",Tampa,1,Moe's Southwest Grill,58,3.0,FL
640ba2188e928c352265dd9f,5rEI8fehDVgrT1OWFz-cdA,"Pizza, Restaurants",Tampa,0,Pannarano Pizza,26,3.5,FL
640ba2188e928c352265dda0,rmXPAS-Ad3KDnu_p9SguVQ,"Sushi Bars, Restaurants, Soup, Asian Fusion, Japanese",Tampa,1,Tokyo Sushi Bar,69,4.0,FL
640ba2188e928c352265dda1,_27_xPY4rCw1JEvz3VolCQ,"Thai, Vietnamese, Diners, Restaurants",Tampa,0,Singha Thai Viet Restaurant,104,3.5,FL
640ba2188e928c352265dda8,K-Y2V0dAsuQF9GcrjHIMrw,"Barbeque, Restaurants",Tampa,1,Smokin' Oaks Barbeque,25,4.0,FL
640ba2188e928c352265ddac,uYMVRPYEqpmVXWN2xOs5KQ,"Event Planning & Services, American (Traditional), Nightlife, Restaurants, Bars, Wineries, American (New), Wine Tasting Room, Gluten-Free, Arts & Entertainment, Party & Event Planning, Wine Bars, Food, Seafood",Tampa,1,Cooper's Hawk Winery & Restaurants - Tampa,1154,4.0,FL
640ba2188e928c352265ddaf,4wy0zuo-j7uOckJeoJw4uQ,"Delis, Coffee & Tea, Bagels, Food, Restaurants",Tampa,0,Nosh,57,2.0,FL
640ba2188e928c352265ddb1,3RJbZk_yDY7D62Xt9t88IA,"Thai, Restaurants",Tampa,1,Siam Thai Restaurant,181,4.0,FL
640ba2188e928c352265ddb2,osomcHxvrAGlXoDvlb9G_g,"Bakeries, Restaurants, Sandwiches, Food, Coffee & Tea",Tampa,1,Espresso Yourself Coffee Shop,24,5.0,FL
640ba2188e928c352265ddb4,lxbCOOp-sWnpLBg27Z2HYg,"Tex-Mex, Restaurants, Mexican",Tampa,1,Tijuana Flats,94,4.0,FL
640ba2188e928c352265ddbb,aTBBfJKm8WnHvs0v_62Hmw,"Southern, Restaurants, Chicken Shop, Sandwiches, Soul Food, Comfort Food",Tampa,1,King of the Coop,498,4.5,FL
640ba2188e928c352265ddbe,LEIcpZu3ywtXyQUwaRL4aQ,"Restaurants, Barbeque, Burgers, Southern",Tampa,1,Kingsford Fire Grille,18,2.5,FL
